프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
P3,D234,DPT4602,DNAME1736,2019-10-01,DPT460220191001,D292,R5,RNAME8
P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
P3,D234,DPT4598,DNAME1726,2019-10-01,DPT459820191001,D292,R5,RNAME8
P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
P3,D234,DPT4562,DNAME1709,2019-10-01,DPT456220191001,D292,R5,RNAME8
P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
P3,D234,DPT4550,DNAME1700,2019-10-01,DPT455020191001,D292,R5,RNAME8
P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
P3,D234,DPT4543,DNAME1693,2019-10-01,DPT454320191001,D292,R5,RNAME8
P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
P3,D234,DPT4537,DNAME1682,2019-10-01,DPT453720191001,D292,R5,RNAME8
P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
P3,D234,DPT4532,DNAME1674,2019-10-01,DPT453220191001,D292,R5,RNAME8
P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
P3,D234,DPT4523,DNAME1666,2019-10-01,DPT452320191001,D292,R5,RNAME8
P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
P3,D234,DPT4517,DNAME1653,2019-10-01,DPT451720191001,D292,R5,RNAME8
P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
P3,D234,DPT4514,DNAME1647,2019-10-01,DPT451420191001,D292,R5,RNAME8
P3,D128,DPT4227,DNAME1853,2019-10-04,DPT422720191004,D128,R16,RNAME5
P3,D128,DPT4228,DNAME1855,2019-10-04,DPT422820191004,D128,R16,RNAME5
P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
P3,D84,DPT4301,DNAME1415,2019-10-04,DPT430120191004,D84,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-10-06,DPT472020191006,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-10-08,DPT472620191008,D62,R16,RNAME5
P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
P3,D84,DPT4561,DNAME1708,2019-10-11,DPT456120191011,D84,R5,RNAME8
P3,D128,DPT4224,DNAME1851,2019-10-12,DPT422420191012,D128,R5,RNAME8
P3,D128,DPT4224,DNAME1851,2019-10-12,DPT422420191012,D128,R5,RNAME8
P3,D73,DPT4354,DNAME1432,2019-10-15,DPT435420191015,D73,R2,RNAME9
P3,D73,DPT4354,DNAME1432,2019-10-15,DPT435420191015,D73,R2,RNAME9
P3,D73,DPT4357,DNAME1447,2019-10-15,DPT435720191015,D73,R2,RNAME9
P3,D73,DPT4357,DNAME1447,2019-10-15,DPT435720191015,D73,R2,RNAME9
P3,D73,DPT4373,DNAME1475,2019-10-25,DPT437320191025,D73,R1,RNAME20
P3,D73,DPT4373,DNAME1475,2019-10-25,DPT437320191025,D73,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-10-26,DPT472020191026,D62,R2,RNAME9
P3,D107,DPT4732,DNAME1865,2019-10-27,DPT473220191027,#N/A,R13,RNAME7
P3,D128,DPT4226,DNAME1854,2019-10-28,DPT422620191028,D128,R16,RNAME5
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4725,DNAME1848,2019-10-29,DPT472520191029,D128,R2,RNAME9
P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
P3,D62,DPT4727,DNAME1827,2019-10-29,DPT472720191029,D62,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4720,DNAME1847,2019-10-29,DPT472020191029,D128,R1,RNAME20
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4723,DNAME1840,2019-11-01,DPT472320191101,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4225,DNAME1828,2019-11-02,DPT422520191102,D62,R1,RNAME20
P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
P3,D62,DPT4719,DNAME1826,2019-11-03,DPT471920191103,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4721,DNAME1837,2019-11-04,DPT472120191104,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-04,DPT472620191104,D62,R16,RNAME5
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R5,RNAME8
P3,D128,DPT4227,DNAME1853,2019-11-05,DPT422720191105,D128,R1,RNAME20
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D62,DPT4725,DNAME1848,2019-11-05,DPT472520191105,D62,R3,RNAME4
P3,D84,DPT4284,DNAME1392,2019-11-08,DPT428420191108,D84,R16,RNAME5
P3,D84,DPT4284,DNAME1392,2019-11-08,DPT428420191108,D84,R16,RNAME5
P3,D73,DPT4354,DNAME1432,2019-11-08,DPT435420191108,D73,R1,RNAME20
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4513,DNAME1646,2019-11-08,DPT451320191108,D84,R16,RNAME5
P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
P3,D84,DPT4516,DNAME1652,2019-11-08,DPT451620191108,D84,R16,RNAME5
P3,D292,DPT4413,DNAME1549,2019-11-09,DPT441320191109,D292,R10,RNAME11
P3,D128,DPT4228,DNAME1855,2019-11-09,DPT422820191109,D128,R1,RNAME20
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4721,DNAME1837,2019-11-09,DPT472120191109,D62,R16,RNAME5
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4726,DNAME1829,2019-11-09,DPT472620191109,D62,R5,RNAME8
P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
P3,D62,DPT4727,DNAME1827,2019-11-10,DPT472720191110,D62,R16,RNAME5
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4722,DNAME1839,2019-11-10,DPT472220191110,D128,R3,RNAME4
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D62,DPT4225,DNAME1828,2019-11-10,DPT422520191110,D62,R16,RNAME5
P3,D107,DPT4735,DNAME1841,2019-11-12,DPT473520191112,D114,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4618,DNAME1787,2019-11-12,DPT461820191112,#N/A,R13,RNAME7
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4356,DNAME1433,2019-11-19,DPT435620191119,D62,R16,RNAME5
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D67,DPT4360,DNAME1449,2019-11-19,DPT436020191119,D67,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-19,DPT472020191119,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D62,DPT4720,DNAME1847,2019-11-22,DPT472020191122,D73,R3,RNAME4
P3,D292,DPT4413,DNAME1549,2019-11-22,DPT441320191122,D292,R14,RNAME10
P3,D67,DPT4367,DNAME1463,2019-11-23,DPT436720191123,D73,R5,RNAME8
P3,D67,DPT4367,DNAME1463,2019-11-23,DPT436720191123,D73,R5,RNAME8
P3,D67,DPT4367,DNAME1463,2019-11-23,DPT436720191123,D73,R5,RNAME8
P3,D67,DPT4367,DNAME1463,2019-11-23,DPT436720191123,D73,R5,RNAME8
P3,D67,DPT4367,DNAME1463,2019-11-23,DPT436720191123,D73,R5,RNAME8
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
P3,D62,DPT4720,DNAME1847,2019-11-25,DPT472020191125,D73,R2,RNAME9
