No,프로젝트번호,출도부서,과제번호,도면명,출도일자,출도번호,근원부서,원인코드,코드명
1995,P3,D67,DPT4522,DNAME1663,2020-03-14,DPT452220200314,#N/A,R5,RNAME8
1996,P3,D67,DPT4522,DNAME1663,2020-03-14,DPT452220200314,#N/A,R5,RNAME8
1997,P3,D67,DPT4522,DNAME1663,2020-03-14,DPT452220200314,#N/A,R5,RNAME8
1998,P3,D67,DPT4522,DNAME1663,2020-03-14,DPT452220200314,#N/A,R5,RNAME8
1999,P3,D67,DPT4522,DNAME1663,2020-03-14,DPT452220200314,#N/A,R5,RNAME8
2000,P3,D128,DPT4207,#N/A,2020-03-15,DPT420720200315,D128,R1,RNAME20
2001,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2002,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2003,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2004,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2005,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2006,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2007,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2008,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2009,P3,D67,DPT4541,DNAME1684,2020-03-15,DPT454120200315,D84,R1,RNAME20
2010,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2011,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2012,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2013,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2014,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2015,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2016,P3,D67,DPT4422,DNAME1563,2020-03-16,DPT442220200316,#N/A,R2,RNAME9
2017,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2018,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2019,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2020,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2021,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2022,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2023,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2024,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2025,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2026,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2027,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2028,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2029,P3,D62,DPT4719,DNAME1826,2020-03-16,DPT471920200316,#N/A,R1,RNAME20
2030,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2031,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2032,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2033,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2034,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2035,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2036,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2037,P3,D62,DPT4721,DNAME1837,2020-03-16,DPT472120200316,#N/A,R1,RNAME20
2038,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2039,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2040,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2041,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2042,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2043,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2044,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2045,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2046,P3,D62,DPT4722,DNAME1839,2020-03-16,DPT472220200316,#N/A,R1,RNAME20
2047,P3,D128,DPT4213,DNAME1552,2020-03-16,DPT421320200316,D128,R6,RNAME6
2048,P3,D128,DPT4213,DNAME1553,2020-03-16,DPT421320200316,D128,R6,RNAME6
2049,P3,D114,DPT4559,DNAME1705,2020-03-16,DPT455920200316,D114,R3,RNAME4
2050,P3,D114,DPT4625,DNAME1806,2020-03-16,DPT462520200316,D114,R4,RNAME17
2051,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2052,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2053,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2054,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2055,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2056,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2057,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2058,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2059,P3,D67,DPT4605,DNAME1739,2020-03-21,DPT460520200321,D128,R1,RNAME20
2060,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2061,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2062,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2063,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2064,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2065,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2066,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2067,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2068,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2069,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2070,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2071,P3,D62,DPT4720,DNAME1847,2020-03-22,DPT472020200322,D62,R3,RNAME4
2072,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2073,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2074,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2075,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2076,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2077,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2078,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2079,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2080,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2081,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2082,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2083,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2084,P3,D62,DPT4720,DNAME1847,2020-03-23,DPT472020200323,D62,R5,RNAME8
2085,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2086,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2087,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2088,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2089,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2090,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2091,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2092,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2093,P3,D67,DPT4308,DNAME1419,2020-03-24,DPT430820200324,D67,R3,RNAME4
2094,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2095,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2096,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2097,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2098,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2099,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2100,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2101,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2102,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2103,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2104,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2105,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2106,P3,D62,DPT4720,DNAME1847,2020-03-24,DPT472020200324,D62,R3,RNAME4
2107,P3,D73,DPT4661,DNAME1436,2020-03-24,DPT466120200324,D73,R5,RNAME8
2108,P3,D73,DPT4661,DNAME1436,2020-03-24,DPT466120200324,D73,R5,RNAME8
2109,P3,D73,DPT4661,DNAME1436,2020-03-24,DPT466120200324,D73,R5,RNAME8
2110,P3,D73,DPT4661,DNAME1436,2020-03-24,DPT466120200324,D73,R5,RNAME8
2111,P3,D73,DPT4661,DNAME1436,2020-03-24,DPT466120200324,D73,R5,RNAME8
2112,P3,D301,DPT4277,DNAME1834,2020-03-24,DPT427720200324,D301,R5,RNAME8
2113,P3,D301,DPT4277,DNAME1834,2020-03-24,DPT427720200324,D301,R5,RNAME8
2114,P3,D301,DPT4277,DNAME1834,2020-03-24,DPT427720200324,D301,R5,RNAME8
2115,P3,D301,DPT4277,DNAME1834,2020-03-24,DPT427720200324,D301,R5,RNAME8
2116,P3,D128,DPT4226,DNAME1854,2020-03-24,DPT422620200324,D128,R1,RNAME20
2117,P3,D128,DPT4226,DNAME1854,2020-03-24,DPT422620200324,D128,R1,RNAME20
2118,P3,D114,DPT4547,DNAME1695,2020-03-27,DPT454720200327,D114,R3,RNAME4
2119,P3,D114,DPT4554,DNAME1702,2020-03-27,DPT455420200327,D114,R3,RNAME4
2120,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2121,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2122,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2123,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2124,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2125,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2126,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2127,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2128,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2129,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2130,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2131,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2132,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2133,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2134,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2135,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2136,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2137,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2138,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2139,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2140,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2141,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2142,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2143,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2144,P3,D73,DPT4680,DNAME1578,2020-03-27,DPT468020200327,D73,R5,RNAME8
2145,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2146,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2147,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2148,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2149,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2150,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2151,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2152,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2153,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2154,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2155,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2156,P3,D62,DPT4720,DNAME1847,2020-03-27,DPT472020200327,D73,R3,RNAME4
2157,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2158,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2159,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2160,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2161,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2162,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2163,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2164,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2165,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2166,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2167,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2168,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D128,R1,RNAME20
2169,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2170,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2171,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2172,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2173,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2174,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2175,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2176,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2177,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2178,P3,D67,DPT4615,DNAME1780,2020-03-28,DPT461520200328,D128,R1,RNAME20
2179,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2180,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2181,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2182,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2183,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2184,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2185,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2186,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2187,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2188,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2189,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2190,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D62,R2,RNAME9
2191,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2192,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2193,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2194,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2195,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2196,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2197,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2198,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2199,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2200,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2201,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2202,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2203,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D73,R3,RNAME4
2204,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2205,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2206,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2207,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2208,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2209,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2210,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2211,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2212,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2213,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2214,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2215,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2216,P3,D62,DPT4720,DNAME1847,2020-03-28,DPT472020200328,D84,R5,RNAME8
2217,P3,D73,DPT4670,DNAME1336,2020-03-28,DPT467020200328,D73,R2,RNAME9
2218,P3,D73,DPT4670,DNAME1336,2020-03-28,DPT467020200328,D73,R2,RNAME9
2219,P3,D73,DPT4670,DNAME1336,2020-03-28,DPT467020200328,D73,R2,RNAME9
2220,P3,D73,DPT4670,DNAME1336,2020-03-28,DPT467020200328,D73,R2,RNAME9
2221,P3,D73,DPT4670,DNAME1336,2020-03-28,DPT467020200328,D73,R2,RNAME9
2222,P3,D73,DPT4670,DNAME1496,2020-03-28,DPT467020200328,D73,R2,RNAME9
2223,P3,D73,DPT4670,DNAME1496,2020-03-28,DPT467020200328,D73,R2,RNAME9
2224,P3,D73,DPT4670,DNAME1496,2020-03-28,DPT467020200328,D73,R2,RNAME9
2225,P3,D73,DPT4670,DNAME1496,2020-03-28,DPT467020200328,D73,R2,RNAME9
2226,P3,D73,DPT4670,DNAME1496,2020-03-28,DPT467020200328,D73,R2,RNAME9
2227,P3,D128,DPT4209,DNAME1398,2020-03-28,DPT420920200328,D128,R3,RNAME4
2228,P3,D128,DPT4209,DNAME1398,2020-03-28,DPT420920200328,D128,R3,RNAME4
2229,P3,D67,DPT4431,DNAME1602,2020-03-29,DPT443120200329,D128,R1,RNAME20
2230,P3,D67,DPT4431,DNAME1602,2020-03-29,DPT443120200329,D128,R1,RNAME20
2231,P3,D67,DPT4431,DNAME1602,2020-03-29,DPT443120200329,D128,R1,RNAME20
2232,P3,D73,DPT4661,DNAME1469,2020-03-29,DPT466120200329,#N/A,R16,RNAME5
2233,P3,D73,DPT4661,DNAME1469,2020-03-29,DPT466120200329,#N/A,R16,RNAME5
2234,P3,D73,DPT4661,DNAME1469,2020-03-29,DPT466120200329,#N/A,R16,RNAME5
2235,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2236,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2237,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2238,P3,D114,DPT4379,DNAME1486,2020-03-30,DPT437920200330,#N/A,R13,RNAME7
2239,P3,D114,DPT4398,DNAME1511,2020-03-30,DPT439820200330,#N/A,R13,RNAME7
2240,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2241,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2242,P3,D292,DPT4239,DNAME1334,2020-03-30,DPT423920200330,D292,R5,RNAME8
2243,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2244,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2245,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2246,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2247,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2248,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2249,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2250,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2251,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2252,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2253,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2254,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2255,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2256,P3,D149,DPT4250,DNAME1367,2020-03-31,DPT425020200331,D340,R2,RNAME9
2257,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2258,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2259,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2260,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2261,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2262,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2263,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2264,P3,D67,DPT4627,DNAME1812,2020-03-31,DPT462720200331,D84,R5,RNAME8
2265,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2266,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2267,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2268,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2269,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2270,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2271,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2272,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2273,P3,D67,DPT4541,DNAME1684,2020-03-31,DPT454120200331,D128,R1,RNAME20
2274,P3,D145,DPT4613,DNAME1778,2020-03-31,DPT461320200331,D115,R13,RNAME7
2275,P3,D145,DPT4613,DNAME1778,2020-03-31,DPT461320200331,D115,R13,RNAME7
2276,P3,D145,DPT4624,DNAME1805,2020-03-31,DPT462420200331,D115,R13,RNAME7
