No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
"3,642",DPBOM000001144,제작,F2,,D4,2022-08-22,2022-08-15
"3,643",DPBOM000001145,Supp 제작,F2,,D4,2022-08-22,2022-08-15
"3,644",DPBOM000001378,의장(설치),F1,,D3,2022-09-23,2022-09-16
"3,645",DPBOM000001146,철의장,F1,,D3,2022-08-22,2022-08-18
"3,646",DPBOM000009920,의장(설치),F5,D1,D7,2022-09-23,2022-09-18
"3,647",DPBOM000009921,철의장,F5,D1,D7,2022-08-22,2022-08-20
"3,648",DPBOM000009922,의장(설치),F2,,D4,2022-09-23,2022-09-04
"3,649",DPBOM000009923,제작,F2,,D4,2022-08-22,2022-08-15
"3,650",DPBOM000009924,Supp 제작,F2,,D4,2022-08-22,2022-08-15
"3,651",DPBOM000001379,의장(설치),F1,,D3,2022-09-23,2022-09-16
"3,652",DPBOM000001147,철의장,F1,,D3,2022-08-22,2022-08-18
"3,653",DPBOM000009927,의장(설치),F7,,D4,2022-09-16,2022-09-09
"3,654",DPBOM000009928,철의장,F7,,D4,2022-08-15,2022-08-05
"3,655",DPBOM000009929,의장(설치),F5,D1,D7,2022-09-16,2022-09-16
"3,656",DPBOM000009930,철의장,F5,D1,D7,2022-08-15,2022-08-15
"3,657",DPBOM000009931,의장(설치),F2,,D4,2022-09-16,2022-09-04
"3,658",DPBOM000009932,제작,F2,,D4,2022-08-15,2022-08-14
"3,659",DPBOM000009933,Supp 제작,F2,,D4,2022-08-15,2022-08-14
"3,660",DPBOM000009934,의장(설치),F1,,D3,2022-09-16,2022-09-16
"3,661",DPBOM000009935,철의장,F1,,D3,2022-08-15,2022-08-18
"3,662",DPBOM000009936,의장(설치),F7,,D4,2022-09-16,2022-09-09
"3,663",DPBOM000009937,철의장,F7,,D4,2022-08-15,2022-08-05
"3,664",DPBOM000009938,의장(설치),F5,D1,D7,2022-09-16,2022-09-16
"3,665",DPBOM000009939,철의장,F5,D1,D7,2022-08-15,2022-08-15
"3,666",DPBOM000009940,의장(설치),F2,,D4,2022-09-16,2022-09-04
"3,667",DPBOM000009941,제작,F2,,D4,2022-08-15,2022-08-14
"3,668",DPBOM000009942,Supp 제작,F2,,D4,2022-08-15,2022-08-14
"3,669",DPBOM000009943,의장(설치),F1,,D3,2022-09-16,2022-09-16
"3,670",DPBOM000009944,철의장,F1,,D3,2022-08-15,2022-08-18
"3,671",DPBOM000009945,의장(설치),F5,,D7,2022-10-31,
"3,672",DPBOM000009946,의장(설치),F7,,D4,2022-10-31,2022-10-17
"3,673",DPBOM000006216,계획,F2,,D4,2022-08-12,2022-08-12
"3,674",DPBOM000009948,계획,F5,D1,D7,2022-08-13,2022-08-13
"3,675",DPBOM000009949,의장,F1,,D3,2022-10-16,2022-09-10
"3,676",DPBOM000009950,의장,F1,,D3,2022-10-16,2022-10-06
"3,677",DPBOM000000745,철의장,F1,,D3,2022-09-02,2022-06-26
"3,678",DPBOM000009952,의장(설치),F5,D1,D7,2022-10-24,2022-09-25
"3,679",DPBOM000009953,철의장,F5,D1,D7,2022-09-23,2022-09-08
"3,680",DPBOM000002121,의장(설치),F2,,D4,2022-10-17,2022-09-04
"3,681",DPBOM000001036,제작,F2,,D4,2022-09-23,2022-08-29
"3,682",DPBOM000001037,Supp 제작,F2,,D4,2022-09-23,2022-08-29
"3,683",DPBOM000001303,의장(설치),F1,,D3,2022-10-17,2022-09-16
"3,684",DPBOM000001038,철의장,F1,,D3,2022-09-17,2022-08-14
"3,685",DPBOM000009959,의장(설치),F5,D1,D7,2022-10-24,2022-09-25
"3,686",DPBOM000009960,철의장,F5,D1,D7,2022-09-23,2022-09-08
"3,687",DPBOM000009961,의장(설치),F2,,D4,2022-10-17,2022-09-04
"3,688",DPBOM000009962,제작,F2,,D4,2022-09-23,2022-08-29
"3,689",DPBOM000009963,Supp 제작,F2,,D4,2022-09-23,2022-08-29
"3,690",DPBOM000006228,의장(설치),F1,,D3,2022-10-17,2022-09-16
"3,691",DPBOM000006229,철의장,F1,,D3,2022-09-17,2022-08-14
"3,692",DPBOM000009966,의장(설치),F7,,D4,2022-10-16,2022-10-06
"3,693",DPBOM000009967,철의장,F7,,D4,2022-09-09,2022-07-02
"3,694",DPBOM000009968,의장(설치),F5,D1,D7,2022-10-16,2022-09-25
"3,695",DPBOM000009969,철의장,F5,D1,D7,2022-09-16,2022-09-02
"3,696",DPBOM000009970,의장(설치),F2,,D4,2022-10-10,2022-09-04
"3,697",DPBOM000009971,제작,F2,,D4,2022-09-16,2022-08-29
"3,698",DPBOM000009972,Supp 제작,F2,,D4,2022-09-16,2022-08-29
"3,699",DPBOM000009973,의장(설치),F1,,D3,2022-10-10,2022-09-16
"3,700",DPBOM000009974,철의장,F1,,D3,2022-09-09,2022-08-14
"3,701",DPBOM000009975,의장(설치),F7,,D4,2022-10-16,2022-10-06
"3,702",DPBOM000009976,철의장,F7,,D4,2022-09-09,2022-07-02
"3,703",DPBOM000009977,의장(설치),F5,D1,D7,2022-10-16,2022-09-25
"3,704",DPBOM000009978,철의장,F5,D1,D7,2022-09-16,2022-09-02
"3,705",DPBOM000009979,의장(설치),F2,,D4,2022-10-10,2022-09-04
"3,706",DPBOM000009980,제작,F2,,D4,2022-09-16,2022-08-29
"3,707",DPBOM000009981,Supp 제작,F2,,D4,2022-09-16,2022-08-29
"3,708",DPBOM000009982,의장(설치),F1,,D3,2022-10-10,2022-09-16
"3,709",DPBOM000009983,철의장,F1,,D3,2022-09-09,2022-08-14
"3,710",DPBOM000009984,의장(설치),F5,,D7,2022-12-02,
"3,711",DPBOM000009985,의장(설치),F7,,D4,2022-12-02,2022-11-26
"3,712",DPBOM000006230,계획,F2,,D4,2022-08-11,2022-08-11
"3,713",DPBOM000009987,계획,F5,D1,D7,2022-08-14,2022-08-14
"3,714",DPBOM000009988,의장,F1,,D3,2022-10-17,2022-09-10
"3,715",DPBOM000009989,의장,F1,,D3,2022-10-17,2022-10-06
"3,716",DPBOM000001347,철의장,F1,,D3,2022-09-03,2022-06-26
"3,717",DPBOM000009991,의장(설치),F5,D1,D7,2022-10-27,2022-09-25
"3,718",DPBOM000009992,철의장,F5,D1,D7,2022-09-24,2022-09-10
"3,719",DPBOM000002318,의장(설치),F2,,D4,2022-10-20,2022-08-22
"3,720",DPBOM000001496,제작,F2,,D4,2022-09-24,2022-08-29
"3,721",DPBOM000001497,Supp 제작,F2,,D4,2022-09-24,2022-08-29
"3,722",DPBOM000001614,의장(설치),F1,,D3,2022-10-27,2022-09-26
"3,723",DPBOM000001498,철의장,F1,,D3,2022-09-18,2022-08-15
"3,724",DPBOM000009998,의장(설치),F5,D1,D7,2022-10-27,2022-09-25
"3,725",DPBOM000009999,철의장,F5,D1,D7,2022-09-24,2022-09-10
"3,726",DPBOM000010000,의장(설치),F2,,D4,2022-10-20,2022-08-22
"3,727",DPBOM000010001,제작,F2,,D4,2022-09-24,2022-08-29
"3,728",DPBOM000010002,Supp 제작,F2,,D4,2022-09-24,2022-08-29
"3,729",DPBOM000006240,의장(설치),F1,,D3,2022-10-27,2022-09-26
"3,730",DPBOM000006241,철의장,F1,,D3,2022-09-18,2022-08-15
"3,731",DPBOM000010005,의장(설치),F7,,D4,2022-10-17,2022-10-06
"3,732",DPBOM000010006,철의장,F7,,D4,2022-09-17,2022-08-22
"3,733",DPBOM000010007,의장(설치),F5,D1,D7,2022-10-17,2022-09-25
"3,734",DPBOM000010008,철의장,F5,D1,D7,2022-09-17,2022-09-03
"3,735",DPBOM000010009,의장(설치),F2,,D4,2022-10-13,2022-08-22
"3,736",DPBOM000010010,제작,F2,,D4,2022-09-17,2022-08-22
"3,737",DPBOM000010011,Supp 제작,F2,,D4,2022-09-17,2022-08-22
"3,738",DPBOM000010012,의장(설치),F1,,D3,2022-10-17,2022-09-26
"3,739",DPBOM000010013,철의장,F1,,D3,2022-09-10,2022-08-15
"3,740",DPBOM000010014,의장(설치),F7,,D4,2022-10-17,2022-10-06
"3,741",DPBOM000010015,철의장,F7,,D4,2022-09-17,2022-08-22
"3,742",DPBOM000010016,의장(설치),F5,D1,D7,2022-10-17,2022-09-25
"3,743",DPBOM000010017,철의장,F5,D1,D7,2022-09-17,2022-09-03
"3,744",DPBOM000010018,의장(설치),F2,,D4,2022-10-13,2022-08-22
"3,745",DPBOM000010019,제작,F2,,D4,2022-09-17,2022-08-22
"3,746",DPBOM000010020,Supp 제작,F2,,D4,2022-09-17,2022-08-22
"3,747",DPBOM000010021,의장(설치),F1,,D3,2022-10-17,2022-09-26
"3,748",DPBOM000010022,철의장,F1,,D3,2022-09-10,2022-08-15
"3,749",DPBOM000010023,의장(설치),F5,,D7,2022-12-02,
"3,750",DPBOM000010024,의장(설치),F7,,D4,2022-12-02,2022-11-26
"3,751",DPBOM000006242,계획,F2,,D4,2022-06-19,2022-06-19
"3,752",DPBOM000010026,계획,F5,D1,D7,2022-06-19,2022-06-17
"3,753",DPBOM000010027,의장,F1,,D3,2022-10-20,2022-09-10
"3,754",DPBOM000010028,의장,F1,,D3,2022-10-16,2022-08-16
"3,755",DPBOM000001258,철의장,F1,,D3,2022-09-08,2022-06-26
"3,756",DPBOM000010030,의장(설치),F5,D1,D7,2022-10-21,2022-08-21
"3,757",DPBOM000010031,철의장,F5,D1,D7,2022-09-23,2022-07-29
"3,758",DPBOM000002319,의장(설치),F2,,D4,2022-10-21,2022-08-22
"3,759",DPBOM000001440,제작,F2,,D4,2022-08-06,2022-08-05
"3,760",DPBOM000001441,Supp 제작,F2,,D4,2022-08-06,2022-08-05
"3,761",DPBOM000001576,의장(설치),F1,,D3,2022-10-21,2022-08-21
"3,762",DPBOM000001442,철의장,F1,,D3,2022-09-23,2022-08-07
"3,763",DPBOM000010037,의장(설치),F5,D1,D7,2022-10-21,2022-08-21
"3,764",DPBOM000010038,철의장,F5,D1,D7,2022-09-23,2022-07-29
"3,765",DPBOM000010039,의장(설치),F2,,D4,2022-10-21,2022-08-22
"3,766",DPBOM000010040,제작,F2,,D4,2022-08-06,2022-08-05
"3,767",DPBOM000010041,Supp 제작,F2,,D4,2022-08-06,2022-08-05
"3,768",DPBOM000006254,의장(설치),F1,,D3,2022-10-21,2022-08-21
"3,769",DPBOM000006255,철의장,F1,,D3,2022-09-23,2022-08-07
"3,770",DPBOM000010044,의장(설치),F7,,D4,2022-10-10,2022-07-26
"3,771",DPBOM000010045,철의장,F7,,D4,2022-09-16,2022-07-02
"3,772",DPBOM000010046,의장(설치),F5,D1,D7,2022-10-10,2022-08-01
"3,773",DPBOM000010047,철의장,F5,D1,D7,2022-09-16,2022-07-02
"3,774",DPBOM000010048,의장(설치),F2,,D4,2022-08-01,2022-07-31
"3,775",DPBOM000010049,제작,F2,,D4,2022-07-03,2022-07-01
"3,776",DPBOM000010050,Supp 제작,F2,,D4,2022-07-03,2022-07-01
"3,777",DPBOM000010051,의장(설치),F1,,D3,2022-10-10,2022-08-08
"3,778",DPBOM000010052,의장(설치),F7,,D4,2022-10-10,2022-07-26
"3,779",DPBOM000010053,철의장,F7,,D4,2022-09-16,2022-07-02
"3,780",DPBOM000010054,의장(설치),F5,D1,D7,2022-10-10,2022-08-01
"3,781",DPBOM000010055,철의장,F5,D1,D7,2022-09-16,2022-07-02
"3,782",DPBOM000010056,의장(설치),F2,,D4,2022-08-01,2022-07-31
"3,783",DPBOM000010057,제작,F2,,D4,2022-07-03,2022-07-01
"3,784",DPBOM000010058,Supp 제작,F2,,D4,2022-07-03,2022-07-01
"3,785",DPBOM000010059,의장(설치),F1,,D3,2022-10-10,2022-08-08
"3,786",DPBOM000010060,의장(설치),F5,,D7,2022-12-04,
"3,787",DPBOM000010061,의장(설치),F7,,D4,2022-12-04,2022-11-26
"3,788",DPBOM000006256,계획,F2,,D4,2022-07-10,2022-07-10
"3,789",DPBOM000010063,계획,F5,D1,D7,2022-07-10,2022-07-08
"3,790",DPBOM000010064,의장,F1,,D3,2022-10-27,2022-09-10
"3,791",DPBOM000010065,의장,F1,,D3,2022-10-27,2022-09-11
"3,792",DPBOM000001466,철의장,F1,,D3,2022-09-11,2022-06-26
"3,793",DPBOM000010067,의장(설치),F5,D1,D7,2022-10-28,2022-09-01
"3,794",DPBOM000010068,철의장,F5,D1,D7,2022-09-26,2022-08-08
"3,795",DPBOM000002320,의장(설치),F2,,D4,2022-09-09,2022-08-15
"3,796",DPBOM000001577,제작,F2,,D4,2022-08-11,2022-08-08
"3,797",DPBOM000001578,Supp 제작,F2,,D4,2022-08-11,2022-08-08
"3,798",DPBOM000001662,의장(설치),F1,,D3,2022-10-22,2022-08-18
"3,799",DPBOM000001579,철의장,F1,,D3,2022-09-26,2022-08-14
"3,800",DPBOM000010074,의장(설치),F5,D1,D7,2022-10-28,2022-09-01
"3,801",DPBOM000010075,철의장,F5,D1,D7,2022-09-26,2022-08-08
"3,802",DPBOM000010076,의장(설치),F2,,D4,2022-09-09,2022-08-15
"3,803",DPBOM000010077,제작,F2,,D4,2022-08-11,2022-08-08
"3,804",DPBOM000010078,Supp 제작,F2,,D4,2022-08-11,2022-08-08
"3,805",DPBOM000001663,의장(설치),F1,,D3,2022-10-22,2022-08-18
"3,806",DPBOM000001580,철의장,F1,,D3,2022-09-26,2022-08-14
"3,807",DPBOM000010081,의장(설치),F7,,D4,2022-10-27,2022-10-17
"3,808",DPBOM000010082,철의장,F7,,D4,2022-09-19,2022-07-24
"3,809",DPBOM000010083,의장(설치),F5,D1,D7,2022-10-21,2022-09-01
"3,810",DPBOM000010084,철의장,F5,D1,D7,2022-09-19,2022-08-04
"3,811",DPBOM000010085,의장(설치),F2,,D4,2022-08-15,2022-08-15
"3,812",DPBOM000010086,제작,F2,,D4,2022-07-30,2022-07-30
"3,813",DPBOM000010087,Supp 제작,F2,,D4,2022-07-30,2022-07-30
"3,814",DPBOM000010088,의장(설치),F1,,D3,2022-10-15,2022-08-18
"3,815",DPBOM000010089,철의장,F1,,D3,2022-09-19,2022-08-01
"3,816",DPBOM000010090,의장(설치),F7,,D4,2022-10-27,2022-10-17
"3,817",DPBOM000010091,철의장,F7,,D4,2022-09-19,2022-07-24
"3,818",DPBOM000010092,의장(설치),F5,D1,D7,2022-10-21,2022-09-01
"3,819",DPBOM000010093,철의장,F5,D1,D7,2022-09-19,2022-08-04
"3,820",DPBOM000010094,의장(설치),F2,,D4,2022-08-15,2022-08-15
"3,821",DPBOM000010095,제작,F2,,D4,2022-07-30,2022-07-30
"3,822",DPBOM000010096,Supp 제작,F2,,D4,2022-07-30,2022-07-30
"3,823",DPBOM000010097,의장(설치),F1,,D3,2022-10-15,2022-08-18
"3,824",DPBOM000010098,철의장,F1,,D3,2022-09-19,2022-08-01
"3,825",DPBOM000010099,의장(설치),F5,,D7,2022-12-05,
"3,826",DPBOM000010100,의장(설치),F7,,D4,2022-12-05,2022-11-26
"3,827",DPBOM000010101,의장(설치),F2,,D4,2022-10-20,2022-08-15
"3,828",DPBOM000010102,계획,F2,,D4,2022-07-21,2022-07-21
"3,829",DPBOM000010103,계획,F5,D1,D7,2022-07-21,2022-07-09
"3,830",DPBOM000010104,의장,F1,,D3,2022-10-28,2022-09-10
"3,831",DPBOM000010105,의장,F1,,D3,2022-10-28,2022-09-16
"3,832",DPBOM000010106,철의장,F1,,D3,2022-09-11,2022-06-26
"3,833",DPBOM000010107,의장(설치),F5,D1,D7,2022-10-29,2022-09-01
"3,834",DPBOM000010108,철의장,F5,D1,D7,2022-09-26,2022-08-14
"3,835",DPBOM000010109,의장(설치),F1,,D3,2022-10-22,2022-08-18
"3,836",DPBOM000010110,철의장,F1,,D3,2022-09-26,2022-08-07
"3,837",DPBOM000010111,의장(설치),F5,D1,D7,2022-10-29,2022-09-01
"3,838",DPBOM000010112,철의장,F5,D1,D7,2022-09-26,2022-08-14
"3,839",DPBOM000010113,의장(설치),F1,,D3,2022-10-22,2022-08-18
"3,840",DPBOM000010114,철의장,F1,,D3,2022-09-26,2022-08-07
"3,841",DPBOM000010115,의장(설치),F5,D1,D7,2022-10-22,2022-09-01
"3,842",DPBOM000010116,철의장,F5,D1,D7,2022-09-19,2022-08-02
"3,843",DPBOM000010117,의장(설치),F2,,D4,2022-08-19,2022-08-15
"3,844",DPBOM000010118,제작,F2,,D4,2022-08-06,2022-07-30
"3,845",DPBOM000010119,Supp 제작,F2,,D4,2022-08-06,2022-07-30
"3,846",DPBOM000010120,의장(설치),F1,,D3,2022-10-15,2022-08-18
"3,847",DPBOM000010121,철의장,F1,,D3,2022-09-19,2022-08-07
"3,848",DPBOM000010122,의장(설치),F7,,D4,2022-10-28,2022-10-17
"3,849",DPBOM000010123,철의장,F7,,D4,2022-09-19,2022-08-06
"3,850",DPBOM000010124,의장(설치),F5,D1,D7,2022-10-22,2022-09-01
"3,851",DPBOM000010125,철의장,F5,D1,D7,2022-09-19,2022-08-02
"3,852",DPBOM000010126,의장(설치),F2,,D4,2022-08-19,2022-08-15
"3,853",DPBOM000010127,제작,F2,,D4,2022-08-06,2022-07-30
"3,854",DPBOM000010128,Supp 제작,F2,,D4,2022-08-06,2022-07-30
"3,855",DPBOM000010129,의장(설치),F1,,D3,2022-10-15,2022-08-18
"3,856",DPBOM000010130,철의장,F1,,D3,2022-09-19,2022-08-07
"3,857",DPBOM000010131,의장(설치),F5,,D7,2022-12-08,
"3,858",DPBOM000010132,의장(설치),F2,,D4,2022-10-21,2022-08-15
"3,859",DPBOM000010133,계획,F2,,D4,2022-09-03,2022-09-03
"3,860",DPBOM000010134,계획,F5,D1,D7,2022-09-03,2022-09-03
"3,861",DPBOM000010135,의장,F1,,D3,2022-10-27,2022-09-10
"3,862",DPBOM000010136,의장,F1,,D3,2022-10-27,2022-10-27
"3,863",DPBOM000010137,철의장,F1,,D3,2022-09-17,2022-06-26
"3,864",DPBOM000010138,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
"3,865",DPBOM000010139,철의장,F5,D1,D7,2022-10-10,2022-10-10
"3,866",DPBOM000010140,의장(설치),F2,,D4,2022-10-28,2022-09-11
"3,867",DPBOM000010141,제작,F2,,D4,2022-10-03,2022-09-11
"3,868",DPBOM000010142,Supp 제작,F2,,D4,2022-10-03,2022-09-11
"3,869",DPBOM000010143,의장(설치),F1,,D3,2022-10-27,2022-08-19
"3,870",DPBOM000010144,철의장,F1,,D3,2022-10-03,2022-09-16
"3,871",DPBOM000010145,의장(설치),F5,D1,D7,2022-11-04,2022-11-03
"3,872",DPBOM000010146,철의장,F5,D1,D7,2022-10-10,2022-10-10
"3,873",DPBOM000010147,의장(설치),F2,,D4,2022-10-28,2022-09-11
"3,874",DPBOM000010148,제작,F2,,D4,2022-10-03,2022-09-11
"3,875",DPBOM000010149,Supp 제작,F2,,D4,2022-10-03,2022-09-11
"3,876",DPBOM000010150,의장(설치),F1,,D3,2022-10-27,2022-08-19
"3,877",DPBOM000010151,철의장,F1,,D3,2022-10-03,2022-09-10
"3,878",DPBOM000010152,의장(설치),F7,,D4,2022-10-27,2022-10-17
"3,879",DPBOM000010153,철의장,F7,,D4,2022-09-25,2022-09-04
"3,880",DPBOM000010154,의장(설치),F5,D1,D7,2022-10-27,2022-10-25
"3,881",DPBOM000010155,철의장,F5,D1,D7,2022-10-02,2022-09-30
"3,882",DPBOM000010156,의장(설치),F2,,D4,2022-10-21,2022-09-11
"3,883",DPBOM000010157,제작,F2,,D4,2022-09-25,2022-09-11
"3,884",DPBOM000010158,Supp 제작,F2,,D4,2022-09-25,2022-09-11
"3,885",DPBOM000010159,의장(설치),F1,,D3,2022-10-20,2022-08-19
"3,886",DPBOM000010160,철의장,F1,,D3,2022-09-24,2022-08-18
"3,887",DPBOM000010161,의장(설치),F7,,D4,2022-10-27,2022-10-17
"3,888",DPBOM000010162,철의장,F7,,D4,2022-09-25,2022-09-04
"3,889",DPBOM000010163,의장(설치),F5,D1,D7,2022-10-27,2022-10-25
"3,890",DPBOM000010164,철의장,F5,D1,D7,2022-10-02,2022-09-30
"3,891",DPBOM000010165,의장(설치),F2,,D4,2022-10-21,2022-09-11
"3,892",DPBOM000010166,제작,F2,,D4,2022-09-25,2022-09-11
"3,893",DPBOM000010167,Supp 제작,F2,,D4,2022-09-25,2022-09-11
"3,894",DPBOM000010168,의장(설치),F1,,D3,2022-10-20,2022-08-19
"3,895",DPBOM000010169,철의장,F1,,D3,2022-09-24,2022-08-18
"3,896",DPBOM000010170,의장(설치),F5,,D7,2022-12-10,
"3,897",DPBOM000010171,의장(설치),F7,,D4,2022-12-10,2022-12-01
"3,898",DPBOM000010172,계획,F2,,D4,2022-09-11,2022-09-11
"3,899",DPBOM000010173,계획,F5,D1,D7,2022-09-11,2022-09-11
"3,900",DPBOM000010174,의장,F1,,D3,2022-11-04,2022-09-10
"3,901",DPBOM000010175,의장,F1,,D3,2022-11-07,2022-10-09
"3,902",DPBOM000010176,철의장,F1,,D3,2022-09-19,2022-06-26
"3,903",DPBOM000010177,의장(설치),F5,D1,D7,2022-11-12,2022-10-28
"3,904",DPBOM000010178,철의장,F5,D1,D7,2022-10-20,2022-10-13
"3,905",DPBOM000010179,의장(설치),F1,,D3,2022-10-29,2022-08-19
"3,906",DPBOM000010180,철의장,F1,,D3,2022-10-06,2022-08-07
"3,907",DPBOM000010181,의장(설치),F5,D1,D7,2022-11-12,2022-10-28
"3,908",DPBOM000010182,철의장,F5,D1,D7,2022-10-20,2022-10-13
"3,909",DPBOM000010183,의장(설치),F1,,D3,2022-10-29,2022-08-19
"3,910",DPBOM000010184,철의장,F1,,D3,2022-10-06,2022-08-07
"3,911",DPBOM000010185,의장(설치),F5,D1,D7,2022-11-04,2022-10-28
"3,912",DPBOM000010186,철의장,F5,D1,D7,2022-10-10,2022-10-03
"3,913",DPBOM000010187,의장(설치),F2,,D4,2022-10-29,2022-09-11
"3,914",DPBOM000010188,제작,F2,,D4,2022-10-06,2022-09-11
"3,915",DPBOM000010189,Supp 제작,F2,,D4,2022-10-06,2022-09-11
"3,916",DPBOM000010190,의장(설치),F1,,D3,2022-10-22,2022-08-19
"3,917",DPBOM000010191,철의장,F1,,D3,2022-09-26,2022-08-07
"3,918",DPBOM000010192,의장(설치),F7,,D4,2022-11-04,2022-10-30
"3,919",DPBOM000010193,철의장,F7,,D4,2022-09-26,2022-08-06
"3,920",DPBOM000010194,의장(설치),F5,D1,D7,2022-11-04,2022-10-28
"3,921",DPBOM000010195,철의장,F5,D1,D7,2022-10-10,2022-10-03
"3,922",DPBOM000010196,의장(설치),F2,,D4,2022-10-29,2022-09-11
"3,923",DPBOM000010197,제작,F2,,D4,2022-10-06,2022-09-11
"3,924",DPBOM000010198,Supp 제작,F2,,D4,2022-10-06,2022-09-11
"3,925",DPBOM000010199,의장(설치),F1,,D3,2022-10-22,2022-08-19
"3,926",DPBOM000010200,철의장,F1,,D3,2022-09-26,2022-08-07
"3,927",DPBOM000010201,의장(설치),F5,,D7,2022-12-17,
"3,928",DPBOM000010202,계획,F2,,D4,2022-09-11,2022-09-11
"3,929",DPBOM000010203,계획,F5,D1,D7,2022-09-11,2022-09-11
"3,930",DPBOM000010204,의장,F1,,D3,2022-11-04,2022-09-10
"3,931",DPBOM000010205,의장,F1,,D3,2022-11-04,2022-10-09
"3,932",DPBOM000010206,철의장,F1,,D3,2022-09-22,2022-06-26
"3,933",DPBOM000010207,의장(설치),F5,D1,D7,2022-11-12,2022-10-29
"3,934",DPBOM000010208,철의장,F5,D1,D7,2022-10-20,2022-10-13
"3,935",DPBOM000010209,의장(설치),F2,,D4,2022-11-05,2022-09-11
"3,936",DPBOM000010210,제작,F2,,D4,2022-10-13,2022-09-11
"3,937",DPBOM000010211,Supp 제작,F2,,D4,2022-10-13,2022-09-11
"3,938",DPBOM000010212,의장(설치),F1,,D3,2022-10-30,2022-08-19
"3,939",DPBOM000010213,철의장,F1,,D3,2022-10-07,2022-08-01
"3,940",DPBOM000010214,의장(설치),F5,D1,D7,2022-11-12,2022-10-29
"3,941",DPBOM000010215,철의장,F5,D1,D7,2022-10-20,2022-10-13
"3,942",DPBOM000010216,의장(설치),F2,,D4,2022-11-05,2022-09-11
"3,943",DPBOM000010217,제작,F2,,D4,2022-10-13,2022-09-11
"3,944",DPBOM000010218,Supp 제작,F2,,D4,2022-10-13,2022-09-11
"3,945",DPBOM000010219,의장(설치),F1,,D3,2022-10-30,2022-08-19
"3,946",DPBOM000010220,철의장,F1,,D3,2022-10-07,2022-08-07
"3,947",DPBOM000010221,의장(설치),F7,,D4,2022-11-04,2022-10-30
"3,948",DPBOM000010222,철의장,F7,,D4,2022-09-29,2022-07-24
"3,949",DPBOM000010223,의장(설치),F5,D1,D7,2022-11-04,2022-10-29
"3,950",DPBOM000010224,철의장,F5,D1,D7,2022-10-10,2022-10-06
"3,951",DPBOM000010225,의장(설치),F2,,D4,2022-10-29,2022-09-11
"3,952",DPBOM000010226,제작,F2,,D4,2022-10-06,2022-09-11
"3,953",DPBOM000010227,Supp 제작,F2,,D4,2022-10-06,2022-09-11
"3,954",DPBOM000010228,의장(설치),F1,,D3,2022-10-23,2022-08-19
"3,955",DPBOM000010229,철의장,F1,,D3,2022-09-29,2022-08-06
"3,956",DPBOM000010230,의장(설치),F7,,D4,2022-11-04,2022-10-30
"3,957",DPBOM000010231,철의장,F7,,D4,2022-09-29,2022-07-24
"3,958",DPBOM000010232,의장(설치),F5,D1,D7,2022-11-04,2022-10-29
"3,959",DPBOM000010233,철의장,F5,D1,D7,2022-10-10,2022-10-06
"3,960",DPBOM000010234,의장(설치),F2,,D4,2022-10-29,2022-09-11
"3,961",DPBOM000010235,제작,F2,,D4,2022-10-06,2022-09-11
"3,962",DPBOM000010236,Supp 제작,F2,,D4,2022-10-06,2022-09-11
"3,963",DPBOM000010237,의장(설치),F1,,D3,2022-10-23,2022-08-19
"3,964",DPBOM000010238,철의장,F1,,D3,2022-09-29,2022-08-06
"3,965",DPBOM000010239,의장(설치),F5,,D7,2022-12-17,
"3,966",DPBOM000010240,의장(설치),F7,,D4,2022-12-17,2022-12-05
"3,967",DPBOM000010241,계획,F2,,D4,2022-10-07,2022-10-07
"3,968",DPBOM000010242,계획,F5,D1,D7,2022-10-07,2022-10-07
"3,969",DPBOM000010243,의장,F1,,D3,2022-12-01,2022-11-03
"3,970",DPBOM000010244,의장,F1,,D3,2022-11-27,2022-09-30
"3,971",DPBOM000010245,철의장,F1,,D3,2022-10-20,2022-06-26
"3,972",DPBOM000010246,의장(설치),F5,D1,D7,2022-12-04,2022-10-29
"3,973",DPBOM000010247,철의장,F5,D1,D7,2022-11-14,2022-10-14
"3,974",DPBOM000010248,의장(설치),F2,,D4,2022-11-28,2022-09-11
"3,975",DPBOM000010249,제작,F2,,D4,2022-11-05,2022-09-11
"3,976",DPBOM000010250,Supp 제작,F2,,D4,2022-11-05,2022-09-11
"3,977",DPBOM000010251,의장(설치),F1,,D3,2022-11-26,2022-08-19
"3,978",DPBOM000010252,철의장,F1,,D3,2022-11-03,2022-08-01
"3,979",DPBOM000010253,의장(설치),F5,D1,D7,2022-12-04,2022-10-29
"3,980",DPBOM000010254,철의장,F5,D1,D7,2022-11-14,2022-10-14
"3,981",DPBOM000010255,의장(설치),F2,,D4,2022-11-28,2022-09-11
"3,982",DPBOM000010256,의장(설치),F1,,D3,2022-11-26,2022-08-19
"3,983",DPBOM000010257,철의장,F1,,D3,2022-11-03,2022-08-01
"3,984",DPBOM000010258,의장(설치),F7,,D4,2022-11-26,2022-11-15
"3,985",DPBOM000010259,철의장,F7,,D4,2022-10-29,2022-09-04
"3,986",DPBOM000010260,의장(설치),F5,D1,D7,2022-11-26,2022-10-29
"3,987",DPBOM000010261,철의장,F5,D1,D7,2022-11-03,2022-10-03
